no_of_dependents, education, self_employed, income_annum, loan_amount, loan_term, cibil_score, residential_assets_value, commercial_assets_value, luxury_assets_value, bank_asset_value, loan_status
0,1,0,5400000.0,16800000.0,10,599.0,5300000.0,7400000.0,14500000.0,7600000.0,0
5,0,1,4200000.0,9400000.0,6,678.0,4700000.0,5500000.0,9900000.0,5700000.0,0
5,1,0,5200000.0,12200000.0,20,513.0,13400000.0,2000000.0,16800000.0,5400000.0,1
5,0,0,9400000.0,27900000.0,4,674.7472943793381,1100000.0,200000.0,29500000.0,10400000.0,0
3,0,0,8800000.0,20400000.0,8,483.0,3200000.0,11400000.0,28200000.0,8024437.563918926,1
1,0,1,5900000.0,16700000.0,16,454.7095629604928,5800000.0,8800000.0,19100000.0,5300000.0,1
3,0,1,1700000.0,4900000.0,16,591.0,4700000.0,1000000.0,4300000.0,1400000.0,0
1,1,0,7000000.0,23000000.0,10,687.3999798942422,14000000.0,3700000.0,26700000.0,3600000.0,0
4,1,0,1700000.0,4000000.0,6,829.0,2595746.8391446695,1600000.0,5200000.0,1700000.0,0
0,1,0,1500000.0,4900000.0,12,651.0,1600000.0,2800000.0,4600000.0,800000.0,0
4,1,0,2000000.0,4700000.0,18,733.0,3700000.0,3700000.0,7000000.0,2800000.0,0
5,0,1,3900000.0,15500000.0,12,433.0,9500000.0,5400000.0,7900000.0,4600000.0,1
1,0,1,900000.0,3600000.0,14,713.0,1300000.0,1000000.0,3339548.870448648,1200000.0,0
1,0,0,6900000.0,22500000.0,18,403.0,800000.0,8400000.0,16900000.0,6300000.0,1
0,0,1,2800000.0,7800000.0,10,405.0,7800000.0,2500000.0,7100000.0,3400000.0,1
3,0,1,6800000.0,19900000.0,10,516.0,16000000.0,6000000.0,26000000.0,8500000.0,1
4,1,1,600000.0,1800000.0,8,417.0,1700000.0,700000.0,2399197.9559631995,800000.0,1
1,1,0,4700000.0,14000000.0,6,468.0,11300000.0,1800000.0,10600000.0,4600000.0,1
5,0,1,3000000.0,11800000.0,10,672.0,8700000.0,3600000.0,9800000.0,4100000.0,0
5,1,0,4000000.0,13900000.0,6,530.0,6000000.0,5600000.0,12500000.0,6000000.0,1
1,1,1,3100000.0,11300000.0,14,824.0,3700000.0,6000000.0,11000000.0,4400000.0,0
1,1,1,7700000.0,25500000.0,12,549.0,18100000.0,10600000.0,20500000.0,7000000.0,1
5,1,1,4300000.0,9300000.0,10,450.0,2100000.0,6700000.0,10000000.0,4100000.0,1
1,0,1,5800000.0,19500000.0,20,431.0,13800000.0,5000000.0,15600000.0,3300000.0,1
3,0,1,3600000.0,10700000.0,16,454.05860230957194,2300000.0,1600000.0,13100000.0,5200000.0,1
0,1,1,2900000.0,7600000.0,8,435.6389258910255,8000000.0,5600000.0,9600000.0,3100000.0,1
0,0,0,8800000.0,20200000.0,4,433.0,16000000.0,4200000.0,30500000.0,8019939.240311238,1
1,1,1,5015262.492427043,14916905.414101595,10,431.0,400000.0,500000.0,14392030.106456095,4573462.263566001,1
5,1,1,8600000.0,28900000.0,8,516.0,9900000.0,1800000.0,30200000.0,6800000.0,1
2,1,1,3500000.0,12000000.0,14,476.0,1100000.0,6800000.0,12400000.0,2900000.0,1
5,0,0,800000.0,2600000.0,6,560.0,2022933.7621411416,200000.0,3000000.0,1000000.0,0
2,0,0,8000000.0,27100000.0,12,674.0,14400000.0,400000.0,25300000.0,6400000.0,0
0,1,1,4967757.49111271,15107240.617625305,6,573.0,17200000.0,10000000.0,20100000.0,5900000.0,0
2,1,0,3300000.0,6600000.0,6,331.0,6300000.0,2000000.0,8900000.0,2700000.0,1
4,0,1,2000000.0,6700000.0,12,633.0,3551497.6944972146,800000.0,4800000.0,2000000.0,0
3,1,0,4900000.0,12900000.0,18,720.6291868609087,1800000.0,7000000.0,17900000.0,3300000.0,0
5,1,1,9200000.0,23600000.0,12,656.0,1400000.0,11200000.0,25997778.47031733,4900000.0,0
0,1,0,7500000.0,18200000.0,6,782.0,7400000.0,12000000.0,19800000.0,4100000.0,0
5,1,0,9000000.0,29300000.0,4,531.0,10400000.0,9500000.0,27012108.369310737,5800000.0,0
3,1,0,1400000.0,4100000.0,8,455.0,3000000.0,1400000.0,2900000.0,2100000.0,1
3,0,0,5084131.4486970715,19900000.0,14,452.0,4200000.0,4840179.130450977,28500000.0,6600000.0,1
2,0,0,8400000.0,24441169.05169628,14,474.0,19600000.0,8048155.073175803,25400000.0,8140553.542435963,1
3,1,0,6400000.0,24400000.0,4,483.0,7800000.0,2400000.0,19100000.0,4500000.0,0
4,0,0,5900000.0,16800000.0,8,481.0,6900000.0,11400000.0,19500000.0,3300000.0,1
2,0,1,2200000.0,5100000.0,20,859.0,3800000.0,1200000.0,6400000.0,3100000.0,0
4,0,1,5600000.0,14100000.0,14,696.0,9000000.0,9200000.0,16500000.0,6800000.0,0
4,1,0,5010639.345013811,28700000.0,6,778.0,16600000.0,7400000.0,29700000.0,11100000.0,0
4,0,0,4400000.0,14600000.0,4,499.0,1300000.0,6500000.0,16100000.0,5700000.0,0
2,1,1,2400000.0,4900000.0,4,680.4254781148022,6400000.0,4300000.0,5100000.0,3400000.0,0
1,0,0,4400000.0,10800000.0,12,674.0,9600000.0,2700000.0,17200000.0,5300000.0,0
4,0,0,3700000.0,13200000.0,4,802.0,9800000.0,2400000.0,12500000.0,4300000.0,0
4,1,1,2300000.0,7800000.0,8,540.0,1500000.0,3400000.0,4700000.0,2800000.0,1
4,0,1,5900000.0,19600000.0,8,726.0,17400000.0,6800000.0,20100000.0,8000000.0,0
4,1,1,6400000.0,23500000.0,2,485.0,7300000.0,2700000.0,23600000.0,3900000.0,0
4,0,1,4900000.0,17100000.0,6,612.0,1300000.0,7000000.0,19500000.0,5000000.0,0
3,1,1,4990805.015957416,24200000.0,8,661.4092509266414,3100000.0,5036729.5274922345,26400000.0,6160057.669802681,0
2,1,0,5700000.0,16400000.0,12,708.0,3700000.0,800000.0,15000000.0,4400000.0,0
2,1,1,2700000.0,5700000.0,8,850.0,3500000.0,5000000.0,10500000.0,3900000.0,0
2,1,1,3900000.0,11300000.0,12,516.0,3100000.0,3418254.809133686,10400000.0,4600000.0,1
0,1,0,7800000.0,28800000.0,12,465.0,4700000.0,7500000.0,28800000.0,7400000.0,1
0,0,0,1100000.0,3200000.0,20,716.0,1800000.0,1400000.0,3600000.0,1500000.0,0
4,1,0,5050335.751322101,15017925.345389664,10,404.0,7109548.324320774,4772834.761533178,15159275.373547139,4883348.010321219,1
0,1,1,4700000.0,10600000.0,20,512.0,8400000.0,4000000.0,12300000.0,7000000.0,1
3,1,1,8200000.0,20600000.0,10,441.0,16100000.0,11400000.0,29100000.0,6100000.0,1
2,1,1,4600000.0,18400000.0,2,555.0,7700000.0,2400000.0,14200000.0,4200000.0,0
5,1,0,1800000.0,7000000.0,18,466.0,2600000.0,2100000.0,6000000.0,1900000.0,1
3,0,1,3200000.0,8600000.0,2,427.0,3900000.0,1800000.0,7100000.0,4700000.0,1
4,1,1,5500000.0,20000000.0,14,593.0,15100000.0,2700000.0,19900000.0,4900000.0,0
3,0,0,7900000.0,18300000.0,10,731.0,4200000.0,3400000.0,22200000.0,8400000.0,0
1,0,1,4000000.0,10100000.0,16,451.0,7000000.0,3900000.0,14300000.0,3900000.0,1
3,1,1,6800000.0,16900000.0,18,628.0,3600000.0,900000.0,15600000.0,4900000.0,0
1,1,0,2700000.0,9400000.0,18,704.0,5300000.0,2300000.0,6400000.0,2400000.0,0
2,1,0,6800000.0,23500000.0,12,341.0,19300000.0,11800000.0,14300000.0,8500000.0,1
5,0,0,8600000.0,21000000.0,8,465.0,11700000.0,7335165.232005788,19500000.0,9900000.0,1
4,0,0,8000000.0,30100000.0,4,431.0,11900000.0,13800000.0,18800000.0,7980367.557352226,0
1,0,1,3700000.0,12600000.0,10,424.0,5400000.0,1100000.0,14200000.0,4400000.0,1
0,0,0,2600000.0,5100000.0,14,678.0,500000.0,1200000.0,6000000.0,3100000.0,0
4,0,0,4200000.0,16800000.0,6,381.0,9600000.0,3800000.0,14800000.0,5900000.0,1
5,0,1,8000000.0,28000000.0,10,449.0,18500000.0,1500000.0,17400000.0,3900000.0,1
1,1,0,7100000.0,23500000.0,12,768.0,6400000.0,12100000.0,22400000.0,7300000.0,0
0,1,0,2000000.0,7000000.0,6,666.0,3250449.316465612,1200000.0,4300000.0,1400000.0,1
4,1,1,5800000.0,13300000.0,14,742.0,16100000.0,9300000.0,16300000.0,7000000.0,0
3,1,1,6700000.0,15800000.0,4,445.0,10500000.0,7600000.0,14100000.0,9100000.0,1
2,0,0,7300000.0,28700000.0,14,634.0,5900000.0,3800000.0,21200000.0,10800000.0,0
4,1,0,3300000.0,9700000.0,14,782.0,2500000.0,3252770.608546822,10400000.0,2200000.0,0
0,0,0,3000000.0,7000000.0,10,781.0,7200000.0,600000.0,11700000.0,2700000.0,0
4,1,0,7900000.0,17200000.0,14,467.98718198346546,14200000.0,9500000.0,23200000.0,9000000.0,1
5,1,0,7600000.0,24100000.0,18,721.0,10182955.801675681,11500000.0,22900000.0,7200000.0,0
5,1,0,3700000.0,9800000.0,4,563.0,9500000.0,5100000.0,11200000.0,3000000.0,0
2,1,0,8400000.0,26300000.0,4,419.0,11195398.637209475,7900000.0,29200000.0,6200000.0,0
0,0,1,8200000.0,20800000.0,14,372.0,3800000.0,6316342.452552743,26100000.0,5200000.0,1
0,1,0,2900000.0,9500000.0,18,714.3941365832477,4300000.0,2300000.0,6500000.0,3500000.0,0
1,1,1,4974431.3055984825,15161693.519083107,12,596.0,10000000.0,9300000.0,15515090.990703084,6800000.0,0
0,0,0,4400000.0,14100000.0,2,349.0,3300000.0,1300000.0,8800000.0,6200000.0,0
1,1,1,9000000.0,26282676.34669683,16,468.0,4500000.0,7278567.999703551,28600000.0,10900000.0,1
3,1,1,6800000.0,26900000.0,16,818.0,14700000.0,10400000.0,26300000.0,7300000.0,0
2,1,0,8700000.0,28000000.0,12,543.0,16900000.0,6000000.0,22900000.0,6700000.0,1
3,0,0,9400000.0,21900000.0,16,685.0,8100000.0,5600000.0,25732800.453330934,5000000.0,0
3,1,1,6000000.0,12500000.0,18,851.0,14600000.0,5000000.0,16800000.0,5000000.0,0
1,1,1,9400000.0,29800000.0,10,377.0,12645870.831997879,8343767.799246905,30900000.0,9196381.517329656,1
0,1,1,1000000.0,4000000.0,10,620.0,2400000.0,1300000.0,3700000.0,1100000.0,0
3,0,1,900000.0,2300000.0,20,611.0,600000.0,1500000.0,1900000.0,500000.0,0
4,1,0,2100000.0,7700000.0,4,767.0,1200000.0,1700000.0,6900000.0,1300000.0,0
5,0,1,1100000.0,3200000.0,20,592.0,3200000.0,700000.0,3500000.0,500000.0,0
0,0,1,600000.0,2300000.0,4,672.2655974259216,1600000.0,800000.0,2300000.0,700000.0,0
4,1,1,9200000.0,25500000.0,10,693.5843677270283,9400000.0,10500000.0,27400000.0,8613257.390357368,0
2,1,1,3600000.0,12800000.0,18,814.0,8600000.0,4100000.0,10300000.0,4100000.0,0
5,1,1,1300000.0,5000000.0,10,755.0,2100000.0,2200000.0,4800000.0,1900000.0,0
5,0,1,7700000.0,16800000.0,20,584.0,8600000.0,4800000.0,23400000.0,8000000.0,0
4,0,1,5080292.569826185,23500000.0,14,380.0,8531163.431070937,6700000.0,25100000.0,7300000.0,1
2,1,1,5000000.0,17600000.0,20,465.0,6200000.0,5200000.0,16500000.0,5200000.0,1
0,1,0,4980161.485336486,1800000.0,2,531.0,1300000.0,500000.0,1900000.0,700000.0,0
1,0,1,8300000.0,24491119.929780394,16,814.0,18500000.0,2700000.0,28900000.0,7500000.0,0
0,0,0,5300000.0,17900000.0,6,678.0,4700000.0,3900000.0,14400000.0,3600000.0,0
2,1,1,9300000.0,29000000.0,12,655.0,7900000.0,6800000.0,29900000.0,4900000.0,0
3,1,0,2300000.0,7400000.0,2,682.0,6500000.0,2400000.0,7600000.0,2100000.0,0
1,1,0,4987213.559995683,15189284.396669416,6,695.0,6727672.496583749,500000.0,14340516.108384857,4582681.46570878,0
3,1,0,3200000.0,10800000.0,4,833.0,2600000.0,1000000.0,8700000.0,2600000.0,0
5,1,1,9400000.0,27368008.94363431,16,455.00624003425264,4100000.0,12500000.0,27729378.487666167,8931501.837612987,1
1,0,0,2300000.0,6600000.0,2,357.0,5900000.0,200000.0,6000000.0,2200000.0,1
5,1,0,4300000.0,14500000.0,12,444.0938011411391,12500000.0,4300000.0,12500000.0,5100000.0,1
0,0,1,6200000.0,22400000.0,18,699.9080296303522,15700000.0,6600000.0,15800000.0,8200000.0,0
0,1,1,7200000.0,19800000.0,12,658.0,12700000.0,8100000.0,25000000.0,7300000.0,0
5,0,1,2400000.0,8700000.0,18,708.7577917530328,2800000.0,2900000.0,7100000.0,1100000.0,0
3,1,0,2900000.0,6300000.0,8,648.0,3400000.0,3400000.0,7600000.0,1400000.0,0
1,0,0,1400000.0,5200000.0,12,730.0,2900000.0,1878168.9224880924,3700000.0,700000.0,0
4,1,1,2200000.0,8200000.0,14,737.0,5800000.0,2800000.0,8200000.0,1400000.0,0
2,0,1,800000.0,3200000.0,10,584.0,2154227.3792131823,200000.0,2100000.0,700000.0,1
0,0,0,600000.0,2561051.5962021067,2,621.0,400000.0,400000.0,2000000.0,727006.1278324252,0
4,0,1,700000.0,2700000.0,16,583.0,1100000.0,1200000.0,2767458.9756111577,1006908.0854383039,0
2,1,0,8400000.0,25900000.0,16,621.0,8600000.0,13400000.0,25310558.976886805,4200000.0,0
2,1,0,7100000.0,21500000.0,16,610.0,5800000.0,12100000.0,14200000.0,9300000.0,0
4,0,0,5400000.0,15700000.0,18,452.0,13700000.0,2600000.0,16500000.0,6600000.0,1
5,0,0,3700000.0,7300000.0,18,339.0,9300000.0,3527008.6340370923,13900000.0,5300000.0,1
3,0,1,5200000.0,15200000.0,16,650.0,1300000.0,5700000.0,13500000.0,4100000.0,0
4,1,1,4998235.350790035,15175169.472337112,10,672.0,6947778.399084455,200000.0,14425642.370567987,4683203.437947988,0
3,0,0,5082996.668176801,15055604.35678169,20,501.0,800000.0,800000.0,14648311.34687893,4717521.340565019,1
2,1,1,1800000.0,5700000.0,4,809.0,1200000.0,1900000.0,6300000.0,2400000.0,0
5,0,1,9200000.0,29400000.0,8,424.78069156709574,18000000.0,5900000.0,27798842.182176746,5400000.0,1
4,1,0,900000.0,3300000.0,10,649.0,1890291.9693364499,400000.0,3010945.3330595763,1200000.0,0
3,1,0,7500000.0,28300000.0,12,367.0,9200000.0,11300000.0,22700000.0,7000000.0,1
5,1,0,3000000.0,11800000.0,6,847.0,8200000.0,2200000.0,7100000.0,2300000.0,0
5,0,0,7100000.0,18900000.0,12,360.0,10700000.0,1100000.0,19800000.0,8500000.0,1
1,0,1,3500000.0,7200000.0,2,865.0,4100000.0,3200000.0,11900000.0,4200000.0,0
4,1,0,4900000.0,18800000.0,16,700.4692283115867,4200000.0,4700000.0,13200000.0,2600000.0,0
1,0,0,4100000.0,8400000.0,20,608.0,1400000.0,8000000.0,10000000.0,4400000.0,0
0,0,1,800000.0,2100000.0,6,760.0,300000.0,972131.2420118428,2755494.0426739124,600000.0,0
3,0,1,1700000.0,4600000.0,12,385.0,1500000.0,1300000.0,5200000.0,1700000.0,1
0,0,1,6100000.0,23300000.0,12,478.0,3800000.0,2300000.0,17700000.0,4900000.0,1
1,0,1,2100000.0,7700000.0,16,450.57291606514286,5000000.0,500000.0,4700000.0,2300000.0,1
0,0,0,3100000.0,9300000.0,6,663.0,1300000.0,1400000.0,8100000.0,3800000.0,0
2,1,1,1700000.0,3500000.0,20,693.0,2200000.0,1400000.0,4800000.0,1700000.0,0
3,0,0,1700000.0,5400000.0,6,710.0,4800000.0,700000.0,5800000.0,1700000.0,0
4,1,1,4000000.0,14500000.0,6,711.0,2400000.0,5700000.0,10900000.0,4100000.0,0
5,0,0,5600000.0,18400000.0,8,386.0,11300000.0,6700000.0,11300000.0,5600000.0,1
4,0,1,3900000.0,11900000.0,10,855.0,10200000.0,4000000.0,10200000.0,2800000.0,0
4,0,1,6100000.0,15300000.0,14,573.0,1100000.0,9900000.0,13300000.0,8400000.0,0
0,0,1,1100000.0,2800000.0,18,431.0,500000.0,300000.0,4300000.0,1400000.0,1
2,0,0,5500000.0,14800000.0,8,364.0,13000000.0,4500000.0,12600000.0,4500000.0,1
4,0,1,1100000.0,3600000.0,14,711.0,2500000.0,500000.0,3600000.0,600000.0,0
4,1,1,4996344.049922918,15250110.847896812,20,771.0,1000000.0,500000.0,14182488.379018333,500000.0,0
3,0,0,9200000.0,27077486.131061435,18,669.0,3100000.0,12700000.0,30900000.0,8909856.813758355,0
4,1,1,9300000.0,27500000.0,18,338.0,12372585.173801076,500000.0,26583277.15881522,6600000.0,1
1,0,0,1100000.0,3500000.0,8,562.0,2300000.0,1200000.0,3200000.0,500000.0,0
3,1,0,5600000.0,18700000.0,2,769.0,8000000.0,8200000.0,17300000.0,4800000.0,0
0,0,1,6300000.0,21500000.0,8,629.0,600000.0,3400000.0,22000000.0,5200000.0,0
3,0,0,8800000.0,18100000.0,6,699.0,6400000.0,2100000.0,18500000.0,9400000.0,0
0,1,0,8400000.0,20800000.0,20,590.0,5100000.0,8900000.0,23510513.41475654,10800000.0,0
3,0,1,1600000.0,5700000.0,4,707.0,3300000.0,2700000.0,6200000.0,2300000.0,0
3,1,1,4500000.0,11400000.0,8,391.0,8500000.0,6800000.0,9900000.0,4500000.0,1
5,1,0,6500000.0,18500000.0,4,679.5156190633752,13600000.0,3300000.0,23600000.0,7100000.0,0
3,0,1,5034300.609205547,20600000.0,2,731.0,13400000.0,3800000.0,20700000.0,9200000.0,0
3,1,0,4700000.0,16700000.0,12,775.0,4000000.0,1700000.0,17300000.0,3500000.0,0
5,0,1,5049917.799217632,15096930.159965638,2,667.042710910263,3500000.0,4361691.806154161,26800000.0,6200000.0,0
5,0,0,8000000.0,26700000.0,20,794.0,8000000.0,7247868.369150048,29900000.0,7800000.0,0
2,0,0,7700000.0,16700000.0,6,555.0,12900000.0,2900000.0,18100000.0,8500000.0,0
1,1,1,3600000.0,10300000.0,12,536.0,6800000.0,500000.0,12200000.0,2700000.0,1
2,1,0,700000.0,3032033.9480695254,10,839.0,1523601.6018484132,700000.0,2000000.0,900000.0,0
0,0,1,1400000.0,5100000.0,6,676.3943438913103,4100000.0,1900000.0,5200000.0,1900000.0,0
1,0,1,8600000.0,27900000.0,20,415.0,12200000.0,7631470.694040606,27100000.0,7900000.0,1
4,0,0,4700000.0,15700000.0,4,868.0,3300000.0,2500000.0,13800000.0,4800000.0,0
3,0,1,2900000.0,5800000.0,12,353.0,8400000.0,2600000.0,10100000.0,3100000.0,1
4,1,0,9000000.0,29000000.0,16,590.0,4600000.0,7771845.0550475065,29200000.0,8659270.85869756,0
5,0,1,5046891.717830245,15216836.360861164,18,618.0,1400000.0,600000.0,14506897.98130167,4705801.162292681,0
2,1,1,700000.0,2647864.2169885207,10,539.0,1400000.0,1000000.0,1900000.0,900000.0,1
0,0,0,6800000.0,27000000.0,4,429.0,17100000.0,7600000.0,21400000.0,9400000.0,0
2,0,0,1800000.0,4700000.0,8,792.0,4500000.0,1200000.0,4100000.0,2200000.0,0
0,1,0,6000000.0,12400000.0,2,608.0,3000000.0,2100000.0,17900000.0,6800000.0,0
4,0,1,5400000.0,21500000.0,14,555.0,4300000.0,1500000.0,14300000.0,7500000.0,0
5,0,1,8400000.0,17500000.0,12,620.0,15300000.0,13600000.0,26000000.0,5800000.0,0
0,0,0,7400000.0,20900000.0,6,635.0,15600000.0,7116383.778809253,21000000.0,7200000.0,0
2,0,0,3200000.0,12500000.0,10,457.0,6100000.0,2000000.0,8200000.0,4300000.0,1
1,0,1,5400000.0,21400000.0,8,350.0,2600000.0,1000000.0,19700000.0,6800000.0,1
5,0,1,1000000.0,2500000.0,14,703.421109531183,2200000.0,1180750.5668128398,2300000.0,1100000.0,0
0,0,0,4400000.0,14700000.0,16,638.0,4000000.0,2700000.0,14400000.0,2700000.0,0
1,0,1,3800000.0,10500000.0,12,710.0,1800000.0,6200000.0,12500000.0,2500000.0,0
3,1,1,6100000.0,20900000.0,18,470.0,500000.0,8500000.0,18000000.0,7500000.0,1
5,1,1,5500000.0,17300000.0,16,704.9803864840369,1000000.0,2900000.0,13700000.0,7900000.0,0
5,1,1,5044983.83175752,1800000.0,18,411.0,1000000.0,500000.0,11507797.058297202,3475004.7632656526,1
0,1,1,4968514.011459557,15077264.067401426,2,482.0,6850179.049995015,4647439.5801227745,14885629.412494093,4711964.519694036,0
1,0,1,6200000.0,16900000.0,2,396.0,10600000.0,7500000.0,23700000.0,7600000.0,1
0,1,0,5017210.0704308115,15054914.416461438,20,436.0,6854067.137081782,400000.0,14567595.29837558,4661150.602178505,1
0,1,1,6900000.0,22100000.0,20,460.56081654858394,13600000.0,4600000.0,22000000.0,6900000.0,1
4,0,0,3700000.0,11400000.0,12,728.0,4200000.0,5800000.0,7300000.0,2300000.0,0
3,1,1,8800000.0,28600000.0,10,775.0,5200000.0,5000000.0,25744403.239686076,9600000.0,0
5,0,1,8200000.0,23500000.0,12,402.0,15100000.0,1500000.0,24300000.0,5800000.0,1
1,1,1,9200000.0,27211481.142030343,18,698.0,5300000.0,6100000.0,20400000.0,8300000.0,0
0,1,0,2400000.0,7800000.0,14,665.0,5200000.0,2900000.0,6200000.0,2900000.0,0
4,1,0,4100000.0,13500000.0,18,490.0,4700000.0,6200000.0,13900000.0,2000000.0,1
1,0,0,8000000.0,23301703.372724086,12,504.0,10685619.542698309,1500000.0,22100000.0,6000000.0,1
3,1,1,3600000.0,8600000.0,8,790.0,5400000.0,5900000.0,9800000.0,5200000.0,0
1,1,1,700000.0,2700000.0,20,669.0,1551737.0387945615,1000000.0,2600000.0,500000.0,0
4,1,0,8300000.0,30700000.0,6,381.0,11898463.494028784,2300000.0,26700000.0,4600000.0,1
0,0,1,5300000.0,15000000.0,2,667.8963900454146,1700000.0,2100000.0,21000000.0,5800000.0,0
4,0,0,8300000.0,24900000.0,16,506.0,15400000.0,5600000.0,26700000.0,7000000.0,1
3,1,1,2500000.0,8800000.0,12,538.0,4900000.0,1800000.0,9100000.0,3300000.0,1
3,0,1,5400000.0,14400000.0,8,677.0,11000000.0,7900000.0,20800000.0,3100000.0,0
4,0,0,1600000.0,4900000.0,8,685.0,3200000.0,2000000.0,3800000.0,1500000.0,0
2,1,0,2400000.0,6200000.0,12,860.0,4900000.0,3700000.0,9500000.0,1100000.0,0
5,1,0,6300000.0,14800000.0,6,608.0,16100000.0,10500000.0,21800000.0,5400000.0,0
4,0,1,2500000.0,5300000.0,10,540.0,2300000.0,2800000.0,7100000.0,1700000.0,1
0,0,1,7500000.0,16800000.0,16,492.0,9454957.258255076,4800000.0,25400000.0,11100000.0,1
3,1,0,2900000.0,8500000.0,14,834.0,1200000.0,4500000.0,8800000.0,1800000.0,0
3,0,1,1000000.0,3500000.0,16,834.0,800000.0,1700000.0,3000000.0,700000.0,0
2,0,1,8600000.0,28800000.0,8,673.4953318952774,11866863.551758729,5900000.0,21200000.0,7200000.0,0
1,1,0,5026531.706130548,15004449.39213566,12,443.0,600000.0,400000.0,14336577.45834438,4539457.5601807255,1
5,1,0,2300000.0,5700000.0,18,468.75682258099494,5600000.0,3300000.0,4900000.0,2700000.0,1
2,1,1,2400000.0,5400000.0,12,739.0,300000.0,2500000.0,5000000.0,3000000.0,0
5,0,1,5049161.278870786,30300000.0,6,867.0,20800000.0,6735610.452346357,30200000.0,7600000.0,0
2,1,0,8100000.0,24800000.0,6,427.65447935595944,10856901.476310108,4000000.0,31100000.0,10500000.0,1
3,0,0,6700000.0,15500000.0,18,492.0,2100000.0,2000000.0,26300000.0,9400000.0,1
1,1,1,8400000.0,24700000.0,18,698.0,10857126.324569985,13200000.0,25174606.225321323,8153843.591106762,0
2,0,0,5037004.707556163,15185986.459857643,8,851.0,400000.0,200000.0,14269805.289209383,4597857.26955615,0
2,0,0,4700000.0,12500000.0,14,375.0,1300000.0,6300000.0,10100000.0,5400000.0,1
0,0,1,4300000.0,14300000.0,14,601.0,3800000.0,900000.0,16700000.0,5700000.0,0
4,1,0,2200000.0,7000000.0,20,756.0,3600000.0,3900000.0,5700000.0,1200000.0,0
4,0,1,8600000.0,19200000.0,4,868.0,20400000.0,1500000.0,23596894.42980989,9300000.0,0
4,0,1,2000000.0,7200000.0,10,838.0,2500000.0,300000.0,7600000.0,1000000.0,0
4,1,1,4200000.0,15900000.0,14,375.0,7200000.0,7900000.0,16200000.0,3000000.0,1
0,1,1,5100000.0,12500000.0,18,778.0,3300000.0,1000000.0,14800000.0,3200000.0,0
2,0,1,4100000.0,11200000.0,6,442.0,12200000.0,4100000.0,10000000.0,4500000.0,1
1,0,1,5016792.118326344,15133919.231037416,12,808.0,11800000.0,3700000.0,30200000.0,5838584.257857203,0
1,1,1,3200000.0,9000000.0,20,372.0,2700000.0,2800000.0,7200000.0,3800000.0,1
2,0,0,5500000.0,19000000.0,4,597.0,1100000.0,4000000.0,18700000.0,5300000.0,0
0,0,1,7800000.0,29100000.0,20,435.0,21100000.0,13000000.0,17300000.0,9700000.0,1
3,0,1,3400000.0,9700000.0,20,728.0,1500000.0,1500000.0,7300000.0,2400000.0,0
4,0,1,7900000.0,25900000.0,14,373.0,10900000.0,7022250.045424793,27700000.0,7600000.0,1
3,0,1,8900000.0,18500000.0,10,367.0,6100000.0,6685206.108655132,24320081.104991272,10300000.0,1
2,0,0,7300000.0,19100000.0,14,552.0,2000000.0,13400000.0,16800000.0,4000000.0,0
4,1,1,3300000.0,10600000.0,8,465.0,500000.0,4400000.0,7300000.0,2800000.0,1
4,0,1,2900000.0,10500000.0,8,607.0,4400000.0,5500000.0,7600000.0,3800000.0,0
2,0,1,5066566.6806812165,14853654.376842063,4,427.0,1400000.0,500000.0,14699712.344450377,600000.0,1
3,1,0,7200000.0,21200000.0,4,711.0,10800000.0,4200000.0,24900000.0,5700000.0,0
3,1,0,8300000.0,24100000.0,14,823.0,5900000.0,700000.0,24000000.0,7700000.0,0
1,1,1,8700000.0,20500000.0,6,523.0,19300000.0,6500000.0,23700000.0,4800000.0,1
4,1,1,7100000.0,27900000.0,10,420.6073227095333,9000000.0,13400000.0,26500000.0,7700000.0,1
3,0,1,5032409.308338429,28200000.0,12,721.0,15800000.0,6500000.0,21900000.0,9600000.0,0
0,0,1,6900000.0,17000000.0,20,599.0,18100000.0,9400000.0,26600000.0,4300000.0,0
0,1,0,2400000.0,5000000.0,14,580.0,5900000.0,4400000.0,5500000.0,3200000.0,0
1,1,1,2100000.0,4900000.0,10,744.0,3024768.890110166,2000000.0,5400000.0,1000000.0,0
2,0,1,7200000.0,23900000.0,4,559.0,4200000.0,12200000.0,17800000.0,10800000.0,0
